Date,State,Positive,Negative,Pending,HospitalizedCurrently,HospitalizedCumulative,InICUcurrently,InICUcumulative,OnVentilatorCurrently,OnVentilatorCumulative,Recovered,Deaths,DataQualityGrade,LastUpdateET
20200407,SC,"2,417","21,263",,,241,,,,,,51,B,04-07-20 16:02
20200407,SD,320,"5,948",2,,23,,,,,98,6,A,04-06-20 18:00
20200407,TN,"4,138","48,736",,,408,,,,,466,72,A,04-07-20 15:00
20200407,TX,"8,262","80,387",,"1,252",,,,,,38,154,A,04-06-20 21:00
20200407,UT,"1,738","32,909",,,148,,,,,,13,A,04-07-20 15:00
20200407,VA,"3,333","25,312",,,563,,145,,108,,63,A,04-06-20 17:00
20200407,VI,43,222,20,,,,,,,36,1,,04-06-20 21:50
20200407,VT,575,"6,554",,29,45,,,,,15,23,A,04-06-20 23:59
20200407,WA,"8,859","104,511",,641,,190,,,,,429,A,04-06-20 21:30
20200407,WI,"2,578","28,512",,,745,,200,,,,92,A,04-07-20 16:00
20200407,WV,412,"11,647",,,,,,,,,4,B,04-07-20 10:00
20200407,WY,216,"3,789",,,33,,,,,62,0,A,04-07-20 10:57
20200406,AK,191,"6,692",,,23,,,,,,6,A,04-06-20 14:45
20200406,AL,"1,968","12,797",,,240,,,,,,50,B,04-06-20 00:00
20200406,AR,875,"11,970",,74,137,,,22,39,102,16,A,04-06-20 14:35
20200406,AS,0,3,2,,,,,,,,0,,04-06-20 16:00
20200406,AZ,"2,456","30,078",,,,,,,,,65,B,04-06-20 00:00
20200406,CA,"14,336","103,095","15,000","2,509",,1085,,,,,343,B,04-06-20 00:00
20200406,CO,"4,950","20,823",,786,924,,,,,,140,A,04-05-20 18:00
20200406,CT,"6,906","19,780",,"1,221",,,,,,,206,A,04-06-20 15:15
20200406,DC,"1,097","6,356",,,,,,,,287,24,A,04-05-20 00:00
20200406,DE,673,"6,321",,101,,,,,,71,14,A,04-05-20 03:30
20200406,FL,"13,324","109,950","1,142",,"1,682",,,,,,236,A,04-06-20 12:17
20200406,GA,"7,314","23,960",,,"1,332",,,,,,229,A,04-06-20 11:28
20200406,GU,113,505,,21,,2,,,,25,4,,04-06-20 06:00
20200406,HI,371,"13,155",,,21,,6,,,85,4,A,04-05-20 18:00
20200406,IA,946,"10,653",,99,179,,,,,284,25,A,04-06-20 00:00
20200406,ID,"1,101","9,894",,,77,,16,,,,10,A,04-05-20 19:00
20200406,IL,"12,262","50,680",,,,,,,,,307,A,04-06-20 00:00
20200406,IN,"4,944","21,247",,,,924,,507,,,139,B,04-06-20 14:00
20200406,KS,845,"8,239",,,198,,,,,,25,B,04-06-20 12:00
20200406,KY,955,"17,812",,,,,,,,,45,A,04-05-20 17:00
20200406,LA,"14,867","54,299",,"1,981",,,,552,,,512,A,04-06-20 13:00
20200406,MA,"13,739","62,720",,"1,667","1,667",,,,,,448,B,04-06-20 12:30
20200406,MD,"4,045","25,572",,,"1,059",,,,,184,91,A,04-06-20 10:00
20200406,ME,499,"6,088",,,92,,,,,158,10,A,04-06-20 11:00
20200406,MI,"18,850","43,120",,,,,,,,56,727,B,04-06-20 11:00
20200406,MN,986,"27,142",,115,223,57,90,,,440,30,A,04-06-20 17:11
20200406,MO,"2,722","27,113",,439,,,,,,,39,A,04-06-20 16:28
20200406,MP,8,13,10,,,,,,,,1,,04-06-20 02:57
20200406,MS,"1,738","18,632",,,475,,,,,,51,A,04-06-20 16:33
20200406,MT,299,"6,491",,,24,,,,,,6,A,04-06-20 10:00
20200406,NC,"2,870","37,856",,270,,,,,,,33,A,04-06-20 11:00
20200406,ND,225,"6,988",,19,32,,,,,74,3,B,04-06-20 13:05
20200406,NE,409,"6,378",8,,,,,,,,8,A,04-06-20 13:38
20200406,NH,669,"7,701",101,,92,,,,,147,9,B,04-05-20 09:00
20200406,NJ,"41,090","47,942",,"6,390",,,,1263,,,1003,A,04-06-20 13:00
20200406,NM,624,"18,512",,45,,,,18,,130,12,A,04-06-20 00:00
20200406,NV,"1,953","15,676",,,,,,,,,46,A,04-06-20 10:00
20200406,NY,"130,689","190,122",,"16,837","30,203",4504,,,,13366,4758,A,04-06-20 00:00
20200406,OH,"4,450","43,928",,,"1,214",,371,,,,142,B,04-06-20 14:00
20200406,OK,"1,327","1,422",,161,340,143,,,,522,51,B,04-06-20 08:00
20200406,OR,"1,132","20,669",,,258,,,40,,,27,A,04-05-20 11:00
20200406,PA,"12,980","70,874",,,"1,145",,,533,,,162,A,04-06-20 12:00
20200406,PR,513,"3,432","1,000",,,,,,,,21,A,04-06-20 07:00
20200406,RI,"1,082","7,399",,109,,37,,26,,35,27,B,04-06-20 00:00
20200406,SC,"2,049","16,927",,,241,,,,,,44,B,04-05-20 15:30
20200406,SD,288,"5,732",0,,23,,,,,91,4,A,04-06-20 12:30
20200406,TN,"3,802","43,548",,,352,,,,,356,65,A,04-06-20 15:00
20200406,TX,"7,276","78,081",,"1,153",,,,,,38,140,A,04-05-20 21:00
20200406,UT,"1,675","31,719",,,138,,,,,,13,A,04-05-20 15:00
20200406,VA,"2,878","21,643",,,497,,145,,108,,54,A,04-05-20 17:00
20200406,VI,43,222,20,,,,,,,36,1,,04-05-20 21:50
20200406,VT,543,"6,090",,28,45,,,,,15,23,A,04-06-20 13:00
20200406,WA,"8,523","99,837",,638,,191,,,,,407,A,04-05-20 19:55
20200406,WI,"2,440","26,574",,,668,,186,,,,77,A,04-06-20 16:00
20200406,WV,345,"9,595",,,,,,,,,4,B,04-06-20 10:00
20200406,WY,210,"3,719",,,23,,,,,52,0,A,04-06-20 11:32
20200405,AK,185,"6,099",,,20,,,,,,6,A,04-05-20 00:00
20200405,AL,"1,796","11,282",,,231,,,,,,45,B,04-05-20 00:00
20200405,AR,830,"10,412",,67,130,,,27,39,97,16,A,04-05-20 14:34
20200405,AS,0,3,2,,,,,,,,0,,3/30/2020 23:00
20200405,AZ,"2,269","25,141",,,,,,,,,64,B,04-05-20 00:00
20200405,CA,"13,438","103,095","15,000","2,398",,1040,,,,,319,B,04-04-20 00:00
20200405,CO,"4,565","19,335",,783,875,,,,,,126,A,04-04-20 18:00
20200405,CT,"5,675","17,595",,"1,142",,,,,,,189,A,04-05-20 12:00
20200405,DC,998,"5,836",,,,,,,,258,22,A,04-04-20 00:00
20200405,DE,673,"6,321",,101,,,,,,71,14,C,04-05-20 12:30
20200405,FL,"12,151","101,253","1,129",,"1,572",,,,,,218,A,04-05-20 13:30
20200405,GA,"6,647","21,185",,,"1,283",,,,,,211,A,04-05-20 11:27
20200405,GU,112,493,,21,,2,,,,23,4,,04-05-20 09:05
20200405,HI,351,"12,604",,,19,,6,,,82,4,A,04-04-20 18:00
20200405,IA,868,"9,973",,91,165,,,,,188,22,C,04-05-20 00:00
20200405,ID,"1,077","9,184",,,66,,11,,,,10,A,04-04-20 19:00
20200405,IL,"11,256","47,727",,,,,,,,,274,A,04-05-20 00:00
20200405,IN,"4,411","18,241",,,,,,,,,127,B,04-04-20 11:59
20200405,KS,747,"7,476",,,183,,,,,,22,B,04-05-20 12:00
20200405,KY,917,"15,746",,,,,,,,,40,A,04-04-20 17:00
20200405,LA,"13,010","47,315",,"1,803",,,,561,,,477,A,04-05-20 13:00
20200405,MA,"12,402","59,565",,"1,632","1,632",,,,,,370,B,04-05-20 12:30
20200405,MD,"3,609","24,728",,,936,,,,,159,67,A,04-05-20 10:00
20200405,ME,470,"6,088",,,86,,,,,156,10,A,04-05-20 11:00
20200405,MI,"17,567","40,331",,,,,,,,56,617,B,04-05-20 11:00
20200405,MN,935,"25,842",,106,202,48,77,,,422,29,A,04-04-20 17:00
20200405,MO,"2,367","24,882",,424,,,,,,,34,C,04-05-20 15:00
20200405,MP,8,13,10,,,,,,,,1,,04-04-20 18:30
20200405,MS,"1,638","5,580",,,475,,,,,,43,B,04-04-20 19:00
20200405,MT,286,"6,317",,,24,,,,,,6,A,04-05-20 10:00
20200405,NC,"2,585","37,460",,261,,,,,,,31,A,04-05-20 11:00
20200405,ND,207,"6,580",,20,31,,,,,63,3,B,04-05-20 12:51
20200405,NE,363,"5,558",12,,,,,,,,8,A,04-05-20 13:50
20200405,NH,621,"7,411",93,,86,,,,,146,9,B,04-04-20 09:00
20200405,NJ,"37,505","44,661",,"4,000",,,,,,,917,A,04-05-20 13:00
20200405,NM,543,"16,285",,37,,,,18,,54,11,A,04-04-20 00:00
20200405,NV,"1,836","14,995",,,,,,,,,46,A,04-05-20 09:30
20200405,NY,"122,031","180,249",,"16,479","28,092",4376,,,,12187,4159,A,04-04-20 00:00
20200405,OH,"4,043","39,713",,,"1,104",,346,,,,119,B,04-05-20 14:00
20200405,OK,"1,252","1,401",,,330,,,,,,46,B,04-05-20 08:00
20200405,OR,"1,068","19,556",,,258,,,40,,,27,A,04-04-20 11:00
20200405,PA,"11,510","66,261",,,"1,072",,,,,,150,A,04-05-20 12:00
20200405,PR,475,"3,073","1,039",,,,,,,,20,A,04-05-20 07:00
20200405,RI,922,"6,259",,103,,33,,6,,35,25,B,04-05-20 00:00
20200405,SC,"2,049","16,927",,,241,,,,,,44,B,04-05-20 15:30
20200405,SD,240,"5,353",,,22,,,,,84,2,A,04-04-20 18:00
20200405,TN,"3,633","41,667",,,328,,,,,295,44,A,04-04-20 15:00
20200405,TX,"6,812","64,126",,827,,,,,,38,127,A,04-05-20 13:00
20200405,UT,"1,605","29,287",,,124,,,,,,8,A,04-05-20 15:00
20200405,VA,"2,637","21,034",,,431,,145,,108,,51,A,04-04-20 17:00
20200405,VI,42,206,18,,,,,,,34,1,,04-05-20 00:00
20200405,VT,512,"6,070",,29,45,,,,,15,22,A,04-05-20 13:00
20200405,WA,"8,181","95,286",,581,,178,,,,,386,A,04-04-20 02:59
20200405,WI,"2,267","25,169",,,624,,175,,,,68,A,04-05-20 16:00
20200405,WV,324,"8,514",,,,,,,,,3,B,04-05-20 10:00
20200405,WY,197,"3,040",,,23,,,,,50,0,A,04-05-20 09:23
20200404,AK,171,"5,869",,,16,,,,,,5,A,04-04-20 16:00
20200404,AL,"1,580","9,273",,,212,,,,,,43,B,04-04-20 00:00
20200404,AR,743,"9,627",,72,106,,,23,39,79,14,A,04-04-20 00:00
20200404,AS,0,3,2,,,,,,,,0,,3/30/2020 23:00
20200404,AZ,"2,019","25,141",,,,,,,,,52,B,04-04-20 00:00
20200404,CA,"12,026","101,674","13,000","2,300",,1008,,,,,276,B,04-02-20 00:00
20200404,CO,"4,173","17,898",,777,823,,,,,,111,A,04-03-20 18:00
20200404,CT,"5,276","16,753",,"1,033",,,,,,,165,A,04-04-20 13:00
20200404,DC,902,"5,536",,,,,,,,235,21,A,04-03-20 00:00
20200404,DE,593,"5,874",,95,,,,,,71,14,C,04-04-20 13:45
20200404,FL,"11,111","90,956","1,281",,"1,462",,,,,,191,A,04-04-20 09:51
20200404,GA,"6,160","20,134",,,"1,239",,,,,,201,A,04-04-20 11:27
20200404,GU,93,472,,20,,2,,,,20,4,,04-04-20 06:45
20200404,HI,319,"11,959",,,18,,6,,,78,3,A,04-03-20 18:00
20200404,IA,786,"9,454",,85,153,,,,,188,14,C,04-04-20 00:00
20200404,ID,"1,013","7,857",,,62,,8,,,,10,A,04-03-20 19:00
20200404,IL,"10,357","43,224",,,,,,,,,243,A,04-04-20 00:00
20200404,IN,"3,953","15,847",,,,,,,,,116,B,04-02-20 23:59
20200404,KS,698,"6,880",,,172,,,,,,21,B,04-04-20 12:00
20200404,KY,831,"14,741",,,,,,,,,37,A,04-03-20 17:00
20200404,LA,"12,496","46,002",,"1,726",,,,571,,,409,A,04-04-20 13:40
20200404,MA,"11,637","57,191",,"1,370","1,370",,,,,,304,B,04-04-20 12:30
20200404,MD,"3,125","22,485",,,821,,,,,159,53,A,04-04-20 10:00
20200404,ME,456,"6,088",,,83,,,,,140,10,A,04-04-20 11:00
20200404,MI,"16,395","37,405",,,,,,,,56,540,B,04-04-20 11:00
20200404,MN,865,"24,558",,95,180,42,69,,,416,24,A,04-04-20 12:00
20200404,MO,"2,291","22,614",,413,,,,,,,24,C,04-04-20 15:00
20200404,MP,8,13,10,,,,,,,,1,,04-03-20 13:30
20200404,MS,"1,455","5,133",,,436,,,,,,35,B,04-03-20 19:00
20200404,MT,265,"5,912",,,24,,,,,,5,A,04-04-20 10:00
20200404,NC,"2,402","36,371",,271,,,,,,,24,A,04-04-20 11:00
20200404,ND,186,"6,021",,,30,,,,,63,3,B,04-04-20 13:00
20200404,NE,321,"5,058",10,,,,,,,,6,A,04-04-20 14:05
20200404,NH,540,"6,965",94,,80,,,,,144,7,B,04-03-20 09:00
20200404,NJ,"34,124","41,232",,"4,000",,,,,,,846,A,04-04-20 13:00
20200404,NM,495,"15,137",,41,,,,18,,26,10,A,04-03-20 00:00
20200404,NV,"1,742","14,421",,,,,,,,,46,A,04-04-20 09:30
20200404,NY,"113,704","169,917",,"15,905","26,383",4126,,,,10478,3565,A,04-03-20 11:00
20200404,OH,"3,739","38,132",,,"1,006",,326,,,,102,B,04-04-20 14:00
20200404,OK,"1,159","1,362",,,316,,,,,,42,B,04-04-20 08:00
20200404,OR,999,"16,535",,,239,,,38,,,26,A,04-03-20 12:00
20200404,PA,"10,017","60,013",,,"1,004",,,,,,136,A,04-04-20 12:00
20200404,PR,452,"2,605","1,129",,,,,,,,18,A,04-04-20 07:00
20200404,RI,806,"5,584",,93,,31,,6,,35,17,B,04-04-20 00:00
20200404,SC,"1,917","16,397",,,241,,,,,,40,B,04-04-20 15:54
20200404,SD,212,"5,012",1,,19,,,,,76,2,A,04-03-20 18:00
20200404,TN,"3,321","38,070",,,311,,,,,416,43,A,04-04-20 15:00
20200404,TX,"6,110","57,641",,196,,,,,,38,105,A,04-03-20 21:00
20200404,UT,"1,428","26,615",,,117,,,,,,8,A,04-04-20 15:00
20200404,VA,"2,407","19,145",,,390,,145,,108,,52,A,04-03-20 17:00
20200404,VI,40,184,42,,,,,,,34,,,04-03-20 23:30
20200404,VT,461,"5,383",,29,45,,,,,15,20,A,04-04-20 01:00
20200404,WA,"7,792","93,529",,574,,174,,,,,365,A,04-03-20 18:55
20200404,WI,"2,112","23,859",,,588,,,,,,56,A,04-04-20 04:00
20200404,WV,282,"7,404",,,,,,,,,2,B,04-04-20 10:00
20200404,WY,187,"2,945",,,23,,,,,49,0,A,04-04-20 09:49
20200403,AK,157,"5,859",,,15,,,,,,3,A,04-03-20 16:00
20200403,AL,"1,432","8,187",,,,,,,,,35,B,04-03-20 00:00
20200403,AR,704,"8,995",,71,105,,,26,39,60,12,A,04-03-20 16:21
20200403,AS,0,3,2,,,,,,,,0,,3/30/2020 23:00
20200403,AZ,"1,769","22,904",,,,,,,,,41,B,04-03-20 00:00
20200403,CA,"10,701","24,599","59,500","2,188",,901,,,,,237,B,04-02-20 00:00
20200403,CO,"3,728","16,683",,739,710,,,,,,97,A,04-02-20 18:00
20200403,CT,"4,914","15,101",,909,,,,,,,131,A,04-03-20 15:30
20200403,DC,757,"4,827",,,,,,,,206,15,A,04-03-20 00:00
20200403,DE,450,"4,995",,63,,,,,,71,14,C,04-03-20 00:00
20200403,FL,"9,585","82,137","1,225",,"1,287",,,,,,163,A,04-03-20 11:30
20200403,GA,"5,831","19,434",,,"1,158",,,,,,184,A,04-03-20 11:28
20200403,GU,84,459,,19,,2,,,,14,4,,04-03-20 09:45
20200403,HI,285,"10,206",,,15,,6,,,72,2,A,04-02-20 18:00
20200403,IA,699,"8,754",,80,138,,,,,188,11,C,04-03-20 16:30
20200403,ID,891,"7,054",,,56,,7,,,,9,A,04-02-20 19:00
20200403,IL,"8,904","39,144",,,,,,,,,210,A,04-03-20 00:00
20200403,IN,"3,437","14,398",,,,,,,,,102,B,04-02-20 23:59
20200403,KS,620,"6,454",,,151,,,,,,17,B,04-03-20 12:00
20200403,KY,770,"12,034",,,,,,,,,31,A,04-02-20 17:00
20200403,LA,"10,297","43,348",,"1,707",,,,535,,,370,A,04-03-20 13:00
20200403,MA,"10,303","52,685",,,966,,,,,,265,B,04-03-20 12:30
20200403,MD,"2,758","20,932",,,664,,,,,159,42,A,04-03-20 10:00
20200403,ME,432,"6,088",,,75,,,,,113,9,A,04-03-20 12:00
20200403,MI,"15,252","33,670",,,,,,,,56,479,B,04-03-20 11:00
20200403,MN,789,"23,438",,86,156,40,40,,,,22,A,04-02-20 17:00
20200403,MO,"2,113","19,357",,,,,,,,,19,C,04-03-20 15:00
20200403,MP,8,13,10,,,,,,,,1,,04-02-20 18:30
20200403,MS,"1,358","4,753",,,420,,,,,,29,B,04-02-20 19:00
20200403,MT,243,"5,333",,,24,,,,,,5,A,04-03-20 10:00
20200403,NC,"2,093","29,505",,184,,,,,,,19,A,04-03-20 13:55
20200403,ND,173,"5,625",,,29,,,,,55,3,B,04-03-20 13:50
20200403,NE,279,"4,487",11,,,,,,,,6,A,04-03-20 13:50
20200403,NH,479,"6,575",114,,73,,,,,101,5,B,04-02-20 09:00
20200403,NJ,"29,895","37,608",,"3,016",,,,,,,646,A,04-03-20 13:00
20200403,NM,403,"14,375",,31,,,,,,26,7,A,04-02-20 00:00
20200403,NV,"1,514","13,018",,,,,,,,,43,A,04-03-20 09:30
20200403,NY,"102,863","157,657",,"14,810","23,696",3731,,,,8886,2935,A,04-03-20 11:00
20200403,OH,"3,312","35,063",,,895,,288,,,,91,B,04-03-20 14:00
20200403,OK,988,"1,315",,171,289,123,,,,383,38,B,04-03-20 08:00
20200403,OR,899,"16,535",,188,204,,,38,,,22,A,04-02-20 11:00
20200403,PA,"8,420","53,695",,,852,,,,,,102,A,04-03-20 12:00
20200403,PR,378,"2,049","1,055",,,,,,,,15,A,04-03-20 07:00
20200403,RI,709,"4,857",,77,,14,,6,,35,14,B,04-03-20 00:00
20200403,SC,"1,554","5,441",,,241,,,,,,31,B,04-02-20 16:04
20200403,SD,187,"4,593",3,,17,,,,,69,2,A,04-03-20 13:21
20200403,TN,"3,067","34,772",,,293,,,,,248,37,A,04-03-20 15:00
20200403,TX,"5,330","50,434",,196,,,,,,38,90,A,04-02-20 21:00
20200403,UT,"1,246","23,002",,,106,,,,,,7,A,04-03-20 15:00
20200403,VA,"2,012","16,993",,,312,,145,,108,,46,A,04-03-20 09:00
20200403,VI,38,154,56,,,,,,,29,,,04-03-20 14:30
20200403,VT,389,"4,839",,29,45,,,,,15,17,A,04-03-20 13:00
20200403,WA,"7,424","91,184",,,,,,,,,338,A,04-02-20 02:59
20200403,WI,"1,912","22,377",,,487,,,,,,37,A,04-03-20 04:00
20200403,WV,237,"6,130",,,1,,,,,,2,B,04-03-20 10:00
20200403,WY,162,"2,704",,,21,,,,,37,0,A,04-03-20 10:42
20200402,AK,143,"4,879",,,9,,,,,,3,A,04-01-20 21:00
20200402,AL,"1,233","7,503",,,,,,,,,32,B,04-02-20 00:00
20200402,AR,643,"7,880",,66,100,,,23,32,47,12,A,04-02-20 14:45
20200402,AS,0,3,2,,,,,,,,0,,3/30/2020 23:00
20200402,AZ,"1,598","21,111",,,,,,,,,32,B,04-02-20 00:00
20200402,CA,"9,191","23,809","59,500","1,922",,816,,,,,203,B,04-02-20 00:00
20200402,CO,"3,342","15,303",,698,620,,,,,,80,A,04-01-20 18:00
20200402,CT,"3,824","14,476",,827,,,,,,,112,A,04-02-20 15:30
20200402,DC,653,"4,417",,,,,,,,173,12,A,04-02-20 09:00
20200402,DE,393,"4,566",,56,,,,,,49,12,C,04-02-20 16:45
20200402,FL,"8,010","69,286","1,285",,"1,123",,,,,,128,A,04-02-20 11:01
20200402,GA,"5,348","17,609",,,"1,056",,,,,,163,A,04-02-20 11:28
20200402,GU,82,442,,19,,2,,,,12,3,,04-02-20 08:30
20200402,HI,258,"10,206",,,15,,6,,,69,1,A,04-01-20 18:00
20200402,IA,614,"8,054",,74,120,,,,,46,11,C,04-02-20 00:00
20200402,ID,669,"6,613",,,49,,7,,,,9,A,04-01-20 19:00
20200402,IL,"7,695","35,961",,,,,,,,,157,A,04-02-20 00:00
20200402,IN,"3,039","13,246",,,,,,,,,78,B,04-01-20 23:59
20200402,KS,552,"6,059",,,138,,,,,,13,B,04-02-20 12:00
20200402,KY,680,"7,220",,,,,,,,,20,A,04-01-20 17:00
20200402,LA,"9,150","41,936",,"1,639",,,,507,,,310,A,04-02-20 13:00
20200402,MA,"8,867","47,767",,,813,,,,,,229,B,04-02-20 16:00
20200402,MD,"2,331","18,890",,,582,,,,,81,36,A,04-02-20 10:00
20200402,ME,376,"6,088",,,68,,,,,94,7,A,04-02-20 10:00
20200402,MI,"14,117","30,368",,,,,,,,,417,B,04-02-20 11:00
20200402,MN,742,"21,652",,75,138,38,38,,,,18,A,04-02-20 12:00
20200402,MO,"1,834","17,849",,,,,,,,,19,C,04-02-20 15:00
20200402,MP,8,13,12,,,,,,,,1,,04-02-20 03:00
20200402,MS,"1,177","4,753",,,360,,,,,,26,B,04-01-20 19:00
20200402,MT,227,"5,093",,,20,,,,,,5,A,04-02-20 10:00
20200402,NC,"1,857","26,822",,184,,,,,,,16,A,04-02-20 14:00
20200402,ND,159,"4,821",,,28,,,,,43,3,B,04-02-20 12:56
20200402,NE,246,"3,978",11,,,,,,,,5,A,04-02-20 14:00
20200402,NH,415,"6,078",126,,58,,,,,91,4,B,04-01-20 09:00
20200402,NJ,"25,590","33,520",,"2,000",,,,,,,537,A,04-02-20 13:00
20200402,NM,363,"13,648",,31,,,,,,26,6,A,04-01-20 00:00
20200402,NV,"1,458","12,588",,,,,,,,,38,A,04-02-20 09:30
20200402,NY,"92,381","146,584",,"13,383","20,817",3396,,,,7434,2373,A,04-02-20 11:45
20200402,OH,"2,902","32,016",,,802,,260,,,,81,B,04-02-20 14:00
20200402,OK,879,"1,265",,182,257,144,,,,,34,B,04-01-20 08:00
20200402,OR,826,"15,259",,134,188,,,38,,,21,A,04-01-20 11:00
20200402,PA,"7,016","47,698",,,730,,,,,,90,A,04-02-20 12:00
20200402,PR,316,"1,604","1,119",,,,,,,,12,A,04-02-20 07:00
20200402,RI,657,"4,412",,72,,14,,6,,35,12,B,04-02-20 00:00
20200402,SC,"1,554","5,441",,,241,,,,,,31,B,04-02-20 16:04
20200402,SD,165,"4,217",0,,17,,,,,57,2,A,04-01-20 18:00
20200402,TN,"2,845","31,766",,,263,,,,,220,32,A,04-02-20 15:00
20200402,TX,"4,669","46,010",,196,,,,,,38,70,A,04-01-20 21:00
20200402,UT,"1,074","20,155",,,100,,,,,,7,A,04-02-20 15:00
20200402,VA,"1,706","15,883",,246,305,,145,,108,,41,A,04-02-20 09:00
20200402,VI,33,149,42,,,,,,,25,,,04-02-20 09:30
20200402,VT,338,"4,711",,29,45,,,,,15,17,A,04-02-20 13:00
20200402,WA,"6,893","86,889",,,,,,,,,310,A,04-01-20 20:00
20200402,WI,"1,730","20,317",,,461,,,,,,31,A,04-02-20 16:00
20200402,WV,217,"5,276",,,1,,,,,,2,B,04-02-20 00:17
20200402,WY,150,"2,439",,,19,,,,,31,0,A,04-02-20 10:30
20200401,AK,133,"4,470",,,9,,,,,,3,A,3/31/2020 19:00
20200401,AL,"1,077","6,697",,,,,,,,,26,B,04-01-20 00:00
20200401,AR,584,"7,354",,56,90,,,25,32,42,10,A,04-01-20 13:26
20200401,AS,0,3,2,,,,,,,,0,,3/30/2020 23:00
20200401,AZ,"1,413","19,645",,,,,,,,,29,B,04-01-20 00:00
20200401,CA,"8,155","21,772","57,400","1,855",,774,,,,,171,B,3/31/2020 00:00
20200401,CO,"2,966","13,883",,574,509,,,,,,69,A,3/31/2020 18:00
20200401,CT,"3,557","13,043",,766,,,,,,,85,A,04-01-20 13:30
20200401,DC,586,"3,262",2,,,,,,,142,11,A,3/31/2020 21:24
20200401,DE,368,"4,015",,51,,,,,,49,11,C,04-01-20 12:30
20200401,FL,"6,955","59,529","1,235",,949,,,,,,87,A,04-01-20 11:30
20200401,GA,"4,638","15,688",,,952,,,,,,139,A,04-01-20 11:28
20200401,GU,77,406,,19,,2,,,,9,3,,04-01-20 08:30
20200401,HI,208,"8,721",,,13,,6,,,58,1,A,3/31/2020 18:00
20200401,IA,549,"7,304",,63,99,,,,,118,9,C,04-01-20 14:40
20200401,ID,525,"6,076",,,46,,7,,,,9,A,3/31/2020 19:00
20200401,IL,"6,980","33,404",,,,,,,,,141,A,04-01-20 02:00
20200401,IN,"2,565","11,810",,,,,,,,,65,B,04-01-20 00:59
20200401,KS,482,"5,411",,,114,,,,,,10,B,04-01-20 11:00
20200401,KY,591,"6,965",,,,,,,,,17,A,3/31/2020 17:00
20200401,LA,"6,424","39,352",,"1,498",,,,490,,,273,A,04-01-20 13:00
20200401,MA,"7,639","44,125",,,682,,,,,,187,B,3/31/2020 12:30
20200401,MD,"1,985","17,233",,,522,,,,,,31,A,04-01-20 10:00
20200401,ME,344,"6,088",,,63,,,,,80,7,A,04-01-20 11:00
20200401,MI,"12,888","27,237",,,,,,,,,337,B,04-01-20 16:00
20200401,MN,689,"20,502",,54,122,27,27,,,,17,A,04-01-20 12:00
20200401,MO,"1,581","15,846",,,,,,,,,18,C,04-01-20 15:00
20200401,MP,6,,,,,,,,,,,,3/31/2020 21:50
20200401,MS,"1,073","3,712",,,332,,,,,,22,B,3/31/2020 19:00
20200401,MT,208,"4,710",,,17,,,,,,5,A,04-01-20 10:00
20200401,NC,"1,584","24,659",,204,,,,,,,10,A,04-01-20 11:00
20200401,ND,142,"4,351",,,23,,,,,34,3,B,04-01-20 12:00
20200401,NE,210,"3,475",8,,,,,,,,4,A,04-01-20 14:00
20200401,NH,415,"5,985",97,,56,,,,,56,4,B,04-01-20 09:00
20200401,NJ,"22,255","30,387",,"2,000",,,,,,,355,A,04-01-20 13:00
20200401,NM,315,"12,925",,24,,,,,,26,5,A,3/31/2020 22:22
20200401,NV,"1,279","11,519",,,,,,,,,26,A,04-01-20 09:30
20200401,NY,"83,712","137,168",,"12,226","18,368",3022,,,,6142,1941,A,04-01-20 12:00
20200401,OH,"2,547","26,992",,,679,,222,,,,65,B,04-01-20 14:00
20200401,OK,719,"1,248",,174,219,98,,,,,30,B,04-01-20 08:00
20200401,OR,736,"13,136",,132,154,,,40,,,18,A,3/31/2020 11:00
20200401,PA,"5,805","42,427",,,620,,,,,,74,A,04-01-20 12:00
20200401,PR,286,"1,409",897,,,,,,,,11,A,04-01-20 07:00
20200401,RI,566,"3,831",,60,,14,,6,,35,10,B,04-01-20 00:00
20200401,SC,"1,293","5,033",,,102,,,,,,26,B,04-01-20 15:55
20200401,SD,129,"3,903",0,,12,,,,,51,2,A,04-01-20 12:30
20200401,TN,"2,683","29,769",,,200,,,,,137,24,A,04-01-20 15:00
20200401,TX,"3,997","43,860",,196,,,,,,38,58,A,3/31/2020 21:00
20200401,UT,"1,012","20,155",,,91,,,,,,7,A,04-01-20 15:00
20200401,VA,"1,484","13,860",,,305,,145,,108,,34,A,04-01-20 13:00
20200401,VI,30,126,24,,,,,,,21,,,3/31/2020 17:00
20200401,VT,321,"4,174",,30,45,,,,,15,16,A,04-01-20 13:00
20200401,WA,"6,540","82,557",,,,,,,,,282,A,04-01-20 19:10
20200401,WI,"1,550","18,819",,,398,,,,,,24,A,04-01-20 16:00
20200401,WV,191,"4,384",,,1,,,,,,1,B,04-01-20 13:11
20200401,WY,130,"2,218",,,18,,,,,31,0,A,3/31/2020 19:44
20200331,AK,119,"3,594",,,7,,,,,,3,A,3/30/2020 19:00
20200331,AL,981,"6,298",,,,,,,,,13,B,3/31/2020 00:00
20200331,AR,523,"5,959",,64,,,,23,,35,8,A,3/31/2020 14:59
20200331,AS,0,3,2,,,,,,,,0,,3/30/2020 00:00
20200331,AZ,"1,289","18,082",,,,,,,,,24,B,3/31/2020 00:00
20200331,CA,"7,482","21,772","57,400","1,617",,657,,,,,153,B,3/31/2020 16:00
